p_id,name,products,price,colour,brand,img,description,p_attributes,category,subcategory,fabric,occasion
17367628,Berrylush Black Animal Print Crepe Tank Crop Top,Crop Top,1499,Black,Berrylush,http://assets.myntassets.com/assets/images/17367628/2022/5/25/7d95b063-2a1f-4a8c-9225-04109568153c1653482282909BerrylushBlackAnimalPrintCrepeTankCropTop1.jpg,"<ul> <li> Black crop tank top </li> <li> Animal print </li> <li> Shoulder straps,  sleeveless,  shoulder straps sleeves </li> <li> Woven crepe </li> <li> Concealed zip closure </li> </ul><br>Size worn by the model: S<br>Chest: 33.5""<br>Height: 5'7""<br><p>Polyester, Machine Wash</p>","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Follow the fabric care label. Warm machine wash is recommended.\r\nCan be tumble dried in a cool setting.\r\nPrevent static build-up by drying while damp. \r\nUse low heat to iron.', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'Concealed Zip', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Animal or Skin Print', 'Multipack Set': 'NA', 'Neck': 'Shoulder Straps', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Animal', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'Shoulder Straps', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Tank', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
14424400,Tokyo Talkies Fuchsia Pink Fitted Crop Top,Crop Top,549,Fuchsia,Tokyo Talkies,http://assets.myntassets.com/assets/images/productimage/2021/5/31/3eda4e14-4b4f-497e-8cca-ff709e6b69081622445867734-1.jpg,"<ul><li>Fuchsia pink crop fitted top</li><li>Solid</li><li>Shoulder straps, sleeveless, no sleeves</li><li>Woven</li></ul>50% Cotton 45% Polyester 5% Spandex<br>Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Shoulder Straps', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Fitted', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}",Top,Crop Top,Cotton Blend,Casual
18068630,FOREVER 21 Women Black Solid Crop Top,Crop Top,1399,Black,FOREVER 21,http://assets.myntassets.com/assets/images/18068630/2022/5/12/0be04692-3565-4850-8787-acf7129e649f1652332116416-FOREVER-21-Women-Black-Solid-Crop-Top-9471652332115640-1.jpg,"<ul> <li> Black crop regular top </li> <li> Solid </li> <li> High neck,  long,  regular sleeves </li> <li> Woven </li> </ul>100% Polyester<br>Machine-washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '333', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the garment wash care label<br>\r\nCan be tumble dried in a cool setting if machine washed<br>\r\nPrevent static build-up by drying while damp<br>\r\nUse low heat to iron', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'High Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
15301440,SASSAFRAS Black Halter Neck Fitted Crop Top,Crop Top,1199,Black,SASSAFRAS,http://assets.myntassets.com/assets/images/15301440/2021/9/6/06cc0b4d-bf85-4360-9237-726bb5810bb01630917818872SareesLibasWomenSareesLibasWomenTrackPantsSASSAFRASWomenTrac1.jpg,"<ul> <li> Black crop fitted top </li> <li> Solid </li> <li> Halter neck,  sleeveless,  no sleeves </li> <li> Woven </li> <li> Zip closure </li> </ul>The model (height 5'8) is wearing a size SPolyester <br> Machine wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'Zip', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Halter Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Fitted', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
18652028,H&M Blue Halterneck Cropped Top,Cropped Top,699,Blue,H&M,http://assets.myntassets.com/assets/images/18652028/2022/6/7/92631c93-4a5c-4f8b-aad2-7aa875f0784c1654575822862Halterneckcroppedtop1.jpg,"Halterneck cropped top in soft, ribbed jersey94% Polyester 6% Elastane<br>Machine Wash","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Scoop Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Tank', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
11387448,Inddus Red Silk Blend Fringed Bardot Crop Top,Crop Top,1999,Red,Inddus,http://assets.myntassets.com/assets/images/11387448/2022/4/18/b9505a61-6ba7-4baa-935e-684a9069c9bf1650283654018InddusRedSilkBlendFringedBardotCropTop1.jpg,"Red solid woven bardot fringed top, has an off-shoulder neck, and zip closureMaterial: Silk Blend<br> Dry CleanThe model (height 5'8"") is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Closure': 'Zip', 'Fabric': 'Silk Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'Has a lining', 'Main Trend': 'New Basics', 'Neck': 'Off-Shoulder', 'Occasion': 'Party', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'Fringed', 'Transparency': 'Opaque', 'Type': 'Bardot', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}",Top,Crop Top,Silk Blend,Party
18961738,Athena Teal Embellished Off-Shoulder Smocked Crop Top,Crop Top,1699,Teal,Athena,http://assets.myntassets.com/assets/images/18961738/2022/7/20/c6459589-a5a4-4334-99f0-843f7f0ccc271658310189661-Athena-Teal-Off-Shoulder-Smocked-Top-3471658310189068-1.jpg,"<ul> <li> Teal crop regular top </li> <li> Embellished </li> <li> Off-shoulder,  short,  regular sleeves </li> <li> Smocked detail </li> <li> Woven </li> </ul>Polyester<br>Dryclean<br>Size worn by the model: S<br>Chest: 38""<br>Height: 6'1""<br>","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the garment wash care label<br>\r\nCan be tumble dried in a cool setting if machine washed<br>\r\nPrevent static build-up by drying while damp<br>\r\nUse low heat to iron', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Smocked', 'Multipack Set': 'NA', 'Neck': 'Off-Shoulder', 'Occasion': 'Party', 'Pattern': 'Embellished', 'Print or Pattern Type': 'Embellished', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'Smocking', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Hand Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'Where-to-wear': 'party', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Party
18468196,KAMI KUBI Women Blue schiffli-Embroidered Crop Top,Crop Top,999,Blue,KAMI KUBI,http://assets.myntassets.com/assets/images/18468196/2022/5/27/c95891aa-ccf3-43d8-9855-24c75a72a31f1653648088431Tops1.jpg,"<ul> <li> Blue regular top </li> <li> Solid </li> <li> Round neck,  sleeveless,  no sleeves </li> <li> Woven cotton </li> </ul>The model (height 5'8) is wearing a size S100% Cotton<br>Machine Wash","{'Body Shape ID': '443,333,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Silk naturally keeps away from dust and does not need frequent washing<br>\nKeep away from alcohol-based products<br>\nPresoak in cold water by turning it upside down<br>\nDry clean or hand wash separately with a mild detergent<br>\nIron upside down<br>\nStore in a muslin cloth away from sunlight in a dry environment<br>\nAir the textile every few months', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Pure Cotton', 'Fabric Type': 'Cotton', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Pure Cotton,Casual
17810566,H&M Women White Cotton Crop Top,Crop Top,399,White,H&M,http://assets.myntassets.com/assets/images/17810566/2022/4/8/06ef3df1-b1b0-46c6-84b9-88713c332e141649396654673Cottoncroppedtop1.jpg,"<p>Cropped top in soft cotton jersey with spaghetti shoulder straps.</p>95% Cotton, 5% Elastane<br>Machine wash<p>Cropped top in soft cotton jersey with spaghetti shoulder straps.</p>","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Halter Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Blouson', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Cotton Blend,Casual
17094692,Anouk Black & White Print Mandarin Collar Pure Cotton Boxy Crop Top,Crop Top,1299,Black,Anouk,http://assets.myntassets.com/assets/images/17094692/2022/3/31/cc34b2b8-2841-44ce-b6d7-4aae007d769a1648707932056-Anouk-Women-Tops-5801648707931523-1.jpg,"<ul> <li> Black and white crop boxy top </li> <li> Conversational print </li> <li> Mandarin collar,  short,  regular sleeves </li> <li> Knitted </li> <li> Button closure </li> </ul><br>Size worn by the model: S<br>Chest: 29""<br>Height: 5'6""<br>100% Cotton\<br>Machine wash","{'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'NA', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Mandarin Collar', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Conversational', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Boxy', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Pure Cotton,Casual
15954166,Ishin Beige Floral Embroidered Bishop Sleeves Victorian Regular Crop Top,Crop Top,3249,Beige,Ishin,http://assets.myntassets.com/assets/images/15954166/2021/11/22/5e9af0a8-8bea-4959-90a7-4e785dc3e57f1637566155013IshinWomensBeigeEmbroideredTop1.jpg,"<ul> <li> Beige crop regular top </li> <li> Floral embroidered </li> <li> Round neck,  short,  bishop sleeves </li> <li> Embroidered detail </li> <li> Woven cotton </li> </ul>The model (height 5'8) is wearing a size S<p>Dry Clean</p>","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'NA', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Cotton Blend', 'Fabric Type': 'Cotton', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Victorian', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Party', 'Pattern': 'Embroidered', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Bishop Sleeves', 'Surface Styling': 'Embroidered', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven', 'taxMaterial': 'NA'}",Top,Crop Top,Cotton Blend,Party
16426492,Berrylush Women Striking Green Floral Cropped Top,Cropped Top,1499,Green,Berrylush,http://assets.myntassets.com/assets/images/16426492/2022/1/7/cadadbb6-a1ea-4843-ac63-38b021c076a51641553074348-Berrylush-Women-Green-Disty-Floral-Puff-Sleeve-Wrap-Crop-Top-1.jpg,"Stay stylish and trendy with this sophisticated top. Sporting a V-neck and long puff sleeves, this top is sure to make you stand apart.&nbsp;<ul><li>Green shade</li><li>Printed pattern</li><li>V-neck</li><li>Long puff sleeves</li><li>Polyester, machine wash</li></ul><b>Trend Alert</b><br>Cropped length refers to any item that is shorter than usual. This style often lends a contemporary and distinct look.The model (height 5'8) is wearing a size SPolyester,<br>Machine wash","{'Body Shape ID': '443,333,324,424', 'Body or Garment Size': 'Garment Measurements in', 'Care for me': 'Follow the garment wash care label<br>\r\nCan be tumble dried in a cool setting if machine washed<br>\r\nPrevent static build-up by drying while damp<br>\r\nUse low heat to iron', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'Tie-Ups', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Length': 'Regular', 'Lining': 'NA', 'Main Trend': 'Floral Print', 'Multipack Set': 'NA', 'Neck': 'V-Neck', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Floral', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Puff Sleeves', 'Style Tip': 'Team this top with large hoop earrings, a pair of classy wedges, and oversized square-shaped sunglasses', 'Surface Styling': 'Waist Tie-Ups', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Wrap', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Where-to-wear': 'Ideal for spending a day with the girls', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
17240100,SASSAFRAS Multicoloured Print Twisted Crepe Crop Top,Crop Top,1199,Multi,SASSAFRAS,http://assets.myntassets.com/assets/images/17240100/2022/2/28/24dc97c6-ab1d-4e82-ad3d-989e39d772ea1646031528268JumpsuitSASSAFRASWomenDressesSASSAFRASWomenTrousersSASSAFRAS1.jpg,"<ul> <li> Multicoloured crop fitted top </li> <li> Abstract print </li> <li> Shoulder straps,  sleeveless,  shoulder straps sleeves </li> <li> Smocked detail </li> <li> Woven crepe </li> </ul>The model (height 5'8) is wearing a size S100% Polyester<br>Machine wash","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the fabric care label. Warm machine wash is recommended.\r\nCan be tumble dried in a cool setting.\r\nPrevent static build-up by drying while damp. \r\nUse low heat to iron.', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'Crepe', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Abstract', 'Multipack Set': 'NA', 'Neck': 'Shoulder Straps', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Abstract', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'Shoulder Straps', 'Surface Styling': 'Smocking', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Fitted', 'Wash Care': 'Dry Clean', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
18131608,H&M Purple Printed Cropped Top,Cropped Top,999,Purple,H&M,http://assets.myntassets.com/assets/images/18131608/2022/5/3/db81e1b4-f7dc-4994-afe7-d553d418d4eb1651568596316Printedcroppedtop1.jpg,"<p>Cropped, fitted top in soft, printed cotton jersey with a round neckline and short sleeves.</p>The model (height 5'8'') is wearing a size S100% Cotton<br>Machine wash","{'Body Shape ID': '333,424', 'Body or Garment Size': 'Garment Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Pure Cotton', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Typography or Slogan Print', 'Multipack Set': 'NA', 'Neck': 'Round Neck', 'Occasion': 'Casual', 'Pattern': 'Printed', 'Print or Pattern Type': 'Typography', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Regular', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Pure Cotton,Casual
14087576,SASSAFRAS Black Off-Shoulder Solid Smocked Tube Crop Top,Crop Top,1199,Black,SASSAFRAS,http://assets.myntassets.com/assets/images/14087576/2021/6/2/97ace4ed-4a71-4f62-8c87-6a063e1b92dd1622634092492-SASSAFRAS-Women-Tops-6401622634091932-1.jpg,<ul><li>Black crop tube top</li><li>Solid</li><li>Off-shoulder</li><li>Sleeveless</li><li>Smocked detail</li><li>Knitted</li></ul>Cotton blend <br> Machine washThe model (height 5'8) is wearing a size S,"{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Contact Brand or Retailer for pre-sales product queries': '<br>', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'Smocked', 'Multipack Set': 'NA', 'Neck': 'Off-Shoulder', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Sleeveless', 'Sleeve Styling': 'No Sleeves', 'Surface Styling': 'Smocking', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Tube', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}",Top,Crop Top,Cotton Blend,Casual
17240172,SASSAFRAS Green Halter Neck Georgette Blouson Crop Top,Crop Top,1599,Green,SASSAFRAS,http://assets.myntassets.com/assets/images/17240172/2022/2/28/b5d0dd5c-ffba-4369-b036-25a000ca10971646031524430JumpsuitSASSAFRASWomenDressesSASSAFRASWomenTrousersSASSAFRAS1.jpg,"<ul> <li> Green crop blouson top </li> <li> Solid </li> <li> Halter neck,  long,  puff sleeve sleeves </li> <li> Woven georgette </li> </ul><p>100% Polyester</p>The model (height 5'8) is wearing a size S","{'Body Shape ID': '333,424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Care for me': 'Follow the garment wash care label<br>\r\nCan be tumble dried in a cool setting if machine washed<br>\r\nPrevent static build-up by drying while damp<br>\r\nUse low heat to iron', 'Center Front Open': 'No', 'Character': 'NA', 'Closure': 'NA', 'Fabric': 'Polyester', 'Fabric Type': 'Georgette', 'Length': 'Crop', 'Lining': 'Has a lining', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'Halter Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Long Sleeves', 'Sleeve Styling': 'Puff Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Blouson', 'Wash Care': 'Machine Wash', 'Weave Type': 'Woven', 'Wedding': 'NA', 'taxMaterial': 'NA'}",Top,Crop Top,Polyester,Casual
13984230,Roadster Mustard Yellow Ribbed Fitted Crop Top,Crop Top,1299,Mustard,Roadster,http://assets.myntassets.com/assets/images/13984230/2021/7/2/abc46d98-5d02-4e08-9dae-869f04c6da1d1625219989421-Roadster-Women-Tops-7291625219988976-1.jpg,"<ul><li>Mustard yellow crop fitted top</li><li>Ribbed&nbsp;</li><li>V-neck, short, regular sleeves</li><li>Knitted</li><li>Button closure</li></ul>Cotton blend <br> Machine washThe model (height 5'8) is wearing a size S","{'Body Shape ID': '424', 'Body or Garment Size': 'To-Fit Denotes Body Measurements in', 'Center Front Open': 'Yes', 'Character': 'NA', 'Closure': 'Button', 'Fabric': 'Cotton Blend', 'Fabric Type': 'NA', 'Length': 'Crop', 'Lining': 'NA', 'Main Trend': 'New Basics', 'Multipack Set': 'NA', 'Neck': 'V-Neck', 'Occasion': 'Casual', 'Pattern': 'Solid', 'Print or Pattern Type': 'Solid', 'Sleeve Length': 'Short Sleeves', 'Sleeve Styling': 'Regular Sleeves', 'Surface Styling': 'NA', 'Sustainable': 'Regular', 'Transparency': 'Opaque', 'Type': 'Fitted', 'Wash Care': 'Machine Wash', 'Weave Type': 'Knitted', 'taxMaterial': 'NA'}",Top,Crop Top,Cotton Blend,Casual
